frame_idx,timestamp,track_id,conf,infer_ms,jump_count,spm,state,cycle_ok,dt,expected_dt,hip_amp,shoulder_amp,shoulder_amp_th,shoulder_noise_sigma,shoulder_amp_ewma,amp_ewma,lift_th,lift_noise_sigma,ground_y,hip_y,shoulder_ground_y,shoulder_y,is_airborne,bbox_x1,bbox_y1,bbox_x2,bbox_y2
990,39.6,1,0.8473020792007446,27.970563853159547,1,0.0,STOPPED,True,,,,,27.432329864501952,1.1615389160156249,34.597189331054686,35.48768615722656,12.420690155029297,1.925371105957031,883.513427734375,883.1614379882812,642.8717651367188,641.0760498046875,False,1878,471,2223,1328
991,39.64,1,0.8819050788879395,29.139901977032423,1,0.0,STOPPED,True,,,,,27.39970184326172,0.9671648437499999,34.597189331054686,35.48768615722656,12.420690155029297,1.925371105957031,883.5238037109375,884.096923828125,642.826171875,642.1395874023438,False,1876,470,2224,1326
991,39.64,2,0.7783477306365967,29.139901977032423,65,153.06129831295206,JUMPING,True,0.3999999999999986,0.3962459661947625,68.6177978515625,64.5433349609375,31.003025924022403,10.041212548828124,62.894100937557255,69.24009936197153,27.428190490722653,9.142730163574218,854.67919921875,830.3907470703125,622.211669921875,593.8875732421875,False,983,439,1598,1301
992,39.68,1,0.8684645891189575,30.780049040913582,1,0.0,STOPPED,True,,,,,27.510814819335938,0.9671648437499999,34.597189331054686,35.48768615722656,12.420690155029297,1.925371105957031,883.7694091796875,883.9075927734375,642.784423828125,642.37841796875,False,1879,467,2224,1327
992,39.68,2,0.800876259803772,30.780049040913582,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,9.020069989013672,62.894100937557255,69.24009936197153,24.234034776690034,6.834719036865234,854.67919921875,853.6300659179688,622.211669921875,615.0267333984375,False,1008,444,1568,1311
993,39.72,1,0.8763154149055481,28.529298026114702,1,0.0,STOPPED,True,,,,,27.323165588378906,0.9671648437499999,34.597189331054686,35.48768615722656,12.420690155029297,2.157298828125,883.7694091796875,883.5440063476562,642.784423828125,641.7791748046875,False,1878,470,2225,1324
993,39.72,2,0.811862051486969,28.529298026114702,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,7.4655751098632805,62.894100937557255,69.24009936197153,24.234034776690034,6.513793688964843,855.4749145507812,855.1077880859375,622.211669921875,618.8226318359375,False,1037,430,1520,1157
994,39.76,2,0.8490983843803406,27.861604001373053,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,8.822121533203125,62.894100937557255,69.24009936197153,24.234034776690034,5.620921728515625,855.4749145507812,845.87451171875,622.211669921875,607.542724609375,False,1055,408,1484,1240
995,39.8,1,0.8724772334098816,27.988597052171826,1,0.0,STOPPED,True,,,,,27.35122055053711,0.9225529174804687,34.597189331054686,35.48768615722656,12.420690155029297,2.1777497314453123,883.7694091796875,883.5701293945312,642.784423828125,641.517333984375,False,1879,471,2222,1326
995,39.8,2,0.9032356142997742,27.988597052171826,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,8.822121533203125,62.894100937557255,69.24009936197153,24.234034776690034,5.620921728515625,855.4749145507812,824.6123657226562,622.211669921875,588.1488647460938,True,1060,382,1478,1111
996,39.84,1,0.867174506187439,27.995009906589985,1,0.0,STOPPED,True,,,,,27.55055374145508,0.9649930664062499,34.597189331054686,35.48768615722656,12.420690155029297,2.157298828125,883.7694091796875,880.7469482421875,642.784423828125,640.35595703125,False,1884,469,2221,1330
996,39.84,2,0.8872817754745483,27.995009906589985,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,8.822121533203125,62.894100937557255,69.24009936197153,24.234034776690034,5.620921728515625,855.4749145507812,802.1578369140625,622.211669921875,569.778076171875,True,1043,373,1504,1104
997,39.88,1,0.698232114315033,27.99996011890471,1,0.0,STOPPED,True,,,,,27.372523040771483,0.9225529174804687,34.597189331054686,35.48768615722656,12.420690155029297,2.0413349670410157,883.7694091796875,881.492431640625,642.784423828125,641.2467041015625,False,1878,471,2222,1326
997,39.88,2,0.8694847822189331,27.99996011890471,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,8.822121533203125,62.894100937557255,69.24009936197153,24.234034776690034,5.620921728515625,855.4749145507812,791.580322265625,622.211669921875,558.1594848632812,True,1005,371,1548,1191
998,39.92,1,0.8391433954238892,28.217294020578265,1,0.0,STOPPED,True,,,,,27.31425704956055,0.8354103515625,34.597189331054686,35.48768615722656,12.420690155029297,1.8668688537597655,883.7694091796875,882.023681640625,642.784423828125,641.2506103515625,False,1879,470,2222,1323
998,39.92,2,0.8756566047668457,28.217294020578265,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,8.822121533203125,62.894100937557255,69.24009936197153,24.234034776690034,5.620921728515625,855.4749145507812,787.1575927734375,622.211669921875,555.350341796875,True,972,375,1580,1106
999,39.96,1,0.8758153915405273,27.87768398411572,1,0.0,STOPPED,True,,,,,27.23786636352539,0.8301618896484374,34.597189331054686,35.48768615722656,12.420690155029297,1.7898612487792969,883.7694091796875,882.9520263671875,642.784423828125,641.6577758789062,False,1879,471,2223,1322
999,39.96,2,0.8568738698959351,27.87768398411572,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,7.4655751098632805,62.894100937557255,69.24009936197153,24.234034776690034,5.620921728515625,855.4749145507812,792.4485473632812,622.211669921875,562.6417236328125,True,947,387,1594,1108
1000,40.0,1,0.5023365616798401,28.050789143890142,1,0.0,STOPPED,True,,,,,27.240783233642578,0.8301618896484374,34.597189331054686,35.48768615722656,12.420690155029297,1.5080731384277344,883.7694091796875,882.50048828125,642.784423828125,641.4560546875,False,1879,469,2224,1321
1000,40.0,2,0.8360432386398315,28.050789143890142,65,153.06129831295206,JUMPING,True,,,,,31.447050468778627,8.476356481933593,62.894100937557255,69.24009936197153,24.234034776690034,5.396323754882812,854.3120727539062,805.8270263671875,621.2062377929688,579.7884521484375,True,946,416,1610,1121
1001,40.04,1,0.83657306432724,28.211252996698022,1,0.0,STOPPED,True,,,,,27.388284301757814,0.9225529174804687,34.597189331054686,35.48768615722656,12.420690155029297,1.5080731384277344,883.7694091796875,878.7259521484375,642.784423828125,639.0228881835938,False,1883,473,2223,1328
1001,40.04,2,0.8175786733627319,28.211252996698022,66,153.06129831295206,JUMPING,True,0.3999999999999986,0.39707185363191444,66.5330810546875,64.3199462890625,31.447050468778627,9.750013403320311,63.393146810584085,68.56334478515052,24.234034776690034,5.479122766113281,853.690673828125,837.805419921875,619.6702880859375,603.6285400390625,False,957,436,1592,1309
1002,40.08,1,0.8340579867362976,28.24464999139309,1,0.0,STOPPED,True,,,,,27.434444732666016,1.055845751953125,34.597189331054686,35.48768615722656,12.420690155029297,1.5183438354492187,883.7694091796875,876.2952880859375,642.784423828125,637.9349365234375,False,1885,469,2227,1326
1002,40.08,2,0.8622570633888245,28.24464999139309,66,153.06129831295206,JUMPING,True,,,,,31.696573405292042,8.106430407714843,63.393146810584085,68.56334478515052,23.997170674802682,3.3270723999023435,854.2730102539062,855.0101928710938,620.0946044921875,619.5299072265625,False,994,441,1560,1125
1003,40.12,1,0.8838414549827576,28.33403809927404,1,0.0,STOPPED,True,,,,,27.4137890625,1.1295052001953125,34.597189331054686,35.48768615722656,12.420690155029297,1.5183438354492187,883.7694091796875,879.1046142578125,642.784423828125,640.0809326171875,False,1878,469,2225,1325
1003,40.12,2,0.8424205780029297,28.33403809927404,66,153.06129831295206,JUMPING,True,,,,,31.696573405292042,6.378148095703125,63.393146810584085,68.56334478515052,23.997170674802682,4.346631372070313,855.0492553710938,858.629638671875,620.3521728515625,619.9591064453125,False,1022,431,1526,1211
1004,40.16,1,0.8632148504257202,28.04900100454688,1,0.0,STOPPED,True,,,,,27.127242279052734,1.2272351806640625,34.597189331054686,35.48768615722656,12.420690155029297,1.4978024414062499,883.7694091796875,881.4848022460938,642.784423828125,640.6282958984375,False,1882,473,2223,1321
1005,40.2,1,0.6135914921760559,27.838655980303884,1,0.0,STOPPED,True,,,,,27.36651077270508,1.1295052001953125,34.597189331054686,35.48768615722656,12.420690155029297,1.2793125915527344,883.7694091796875,882.751220703125,642.784423828125,641.2315673828125,False,1881,466,2223,1321
1005,40.2,2,0.8879174590110779,27.838655980303884,66,153.06129831295206,JUMPING,True,,,,,31.696573405292042,6.378148095703125,63.393146810584085,68.56334478515052,23.997170674802682,4.346631372070313,855.0492553710938,832.6912841796875,620.3521728515625,597.17724609375,False,1063,385,1500,1110
1006,40.24,1,0.89419025182724,27.6950360275805,1,0.0,STOPPED,True,,,,,27.03059555053711,1.1295052001953125,34.597189331054686,35.48768615722656,12.420690155029297,1.4978024414062499,883.7694091796875,879.0185546875,642.784423828125,639.9132080078125,False,1883,472,2227,1317
1006,40.24,2,0.8526629209518433,27.6950360275805,66,153.06129831295206,JUMPING,True,,,,,31.696573405292042,6.378148095703125,63.393146810584085,68.56334478515052,23.997170674802682,4.346631372070313,855.0492553710938,806.3079833984375,620.3521728515625,576.6939697265625,True,1043,379,1529,1107
1007,40.28,2,0.8520256280899048,30.217409133911133,66,153.06129831295206,JUMPING,True,,,,,31.696573405292042,6.378148095703125,63.393146810584085,68.56334478515052,23.997170674802682,4.346631372070313,855.0492553710938,788.6605834960938,620.3521728515625,564.7047119140625,True,1014,380,1563,1107
1008,40.32,1,0.8901141285896301,28.329430846497416,1,0.0,STOPPED,True,,,,,27.33250946044922,1.1295052001953125,34.597189331054686,35.48768615722656,12.420690155029297,1.5080731384277344,883.7694091796875,878.0211181640625,642.784423828125,638.8018188476562,False,1883,470,2227,1324
1008,40.32,2,0.8593502640724182,28.329430846497416,66,153.06129831295206,JUMPING,True,,,,,31.696573405292042,6.378148095703125,63.393146810584085,68.56334478515052,23.997170674802682,4.346631372070313,855.0492553710938,785.094970703125,620.3521728515625,561.7107543945312,True,979,386,1589,1106
1009,40.36,1,0.8800643086433411,28.052679961547256,1,0.0,STOPPED,True,,,,,27.133689880371094,1.2272351806640625,34.597189331054686,35.48768615722656,12.420690155029297,1.5080731384277344,883.7694091796875,877.7858276367188,642.784423828125,638.7388305664062,False,1884,473,2227,1321
1009,40.36,2,0.8152961730957031,28.052679961547256,66,153.06129831295206,JUMPING,True,,,,,31.696573405292042,6.378148095703125,63.393146810584085,68.56334478515052,23.997170674802682,4.346631372070313,855.0492553710938,789.1863403320312,620.3521728515625,569.8243408203125,True,954,400,1605,1106
1010,40.4,1,0.8798855543136597,27.720852056518197,1,0.0,STOPPED,True,,,,,27.28723892211914,1.2272351806640625,34.597189331054686,35.48768615722656,12.420690155029297,1.6474740966796875,883.7694091796875,880.4807739257812,642.784423828125,640.11572265625,False,1879,470,2225,1323
1010,40.4,2,0.7986132502555847,27.720852056518197,66,153.06129831295206,JUMPING,True,,,,,31.696573405292042,6.002973559570312,63.393146810584085,68.56334478515052,23.997170674802682,4.346631372070313,855.0492553710938,810.3460083007812,620.3521728515625,586.609130859375,True,947,422,1611,1241
1011,40.44,1,0.8324651122093201,28.22003304027021,1,0.0,STOPPED,True,,,,,27.42348587036133,1.276643115234375,34.597189331054686,35.48768615722656,12.420690155029297,1.5080731384277344,883.7694091796875,883.0582885742188,642.784423828125,642.1927490234375,False,1880,469,2226,1326
1011,40.44,2,0.7847347855567932,28.22003304027021,67,149.99999776482585,JUMPING,True,0.3999999999999986,0.39771604583289294,69.95428466796875,57.9908447265625,31.696573405292042,7.312736279296875,61.50234108117653,68.91107975585507,23.997170674802682,4.346631372070313,855.0492553710938,842.936767578125,619.7015991210938,610.63525390625,False,962,447,1598,1307
1012,40.48,1,0.6827738285064697,28.14954216592014,1,0.0,STOPPED,True,,,,,27.361966552734376,1.2272351806640625,34.597189331054686,35.48768615722656,12.420690155029297,1.5080731384277344,883.7694091796875,880.748291015625,642.784423828125,641.3365478515625,False,1883,469,2226,1324
1012,40.48,2,0.8502772450447083,28.14954216592014,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,7.312736279296875,61.50234108117653,68.91107975585507,24.118877914549273,5.724262133789062,855.4749145507812,862.8775634765625,619.7015991210938,626.904296875,False,1000,448,1556,1309
1013,40.52,1,0.8821583390235901,27.921746019273996,1,0.0,STOPPED,True,,,,,27.121724395751954,1.2272351806640625,34.597189331054686,35.48768615722656,12.420690155029297,1.358084765625,883.7694091796875,882.5341186523438,642.784423828125,642.1065673828125,False,1879,473,2226,1321
1013,40.52,2,0.8490509390830994,27.921746019273996,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,8.159910424804687,61.50234108117653,68.91107975585507,24.118877914549273,4.971469812011718,857.0672607421875,860.178466796875,620.3521728515625,624.326416015625,False,1038,430,1511,1145
1014,40.56,1,0.8183073997497559,28.4148920327425,1,0.0,STOPPED,True,,,,,27.29778305053711,1.2272351806640625,34.597189331054686,35.48768615722656,12.420690155029297,1.1704974975585938,883.8902587890625,884.0227661132812,642.784423828125,642.253662109375,False,1882,469,2224,1322
1014,40.56,2,0.8648525476455688,28.4148920327425,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,9.258377307128907,61.50234108117653,68.91107975585507,24.118877914549273,6.0822434326171875,857.0672607421875,843.1460571289062,620.3521728515625,609.1004638671875,False,1073,405,1482,1112
1015,40.6,1,0.8616462349891663,27.90211304090917,1,0.0,STOPPED,True,,,,,27.231036987304687,1.2272351806640625,34.597189331054686,35.48768615722656,12.420690155029297,1.5058561157226562,883.9536743164062,884.7622680664062,642.826171875,643.316162109375,False,1881,467,2226,1318
1015,40.6,2,0.8968186378479004,27.90211304090917,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,9.258377307128907,61.50234108117653,68.91107975585507,24.118877914549273,6.0822434326171875,857.0672607421875,823.4056396484375,620.3521728515625,588.9070434570312,True,1071,386,1490,1123
1016,40.64,1,0.8824108839035034,28.239573817700148,1,0.0,STOPPED,True,,,,,27.34227767944336,1.2272351806640625,34.597189331054686,35.48768615722656,12.420690155029297,1.5722763061523437,884.0524291992188,884.7054443359375,642.99853515625,643.1934814453125,False,1882,469,2223,1324
1016,40.64,2,0.8514292240142822,28.239573817700148,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,9.258377307128907,61.50234108117653,68.91107975585507,24.118877914549273,6.0822434326171875,857.0672607421875,804.8180541992188,620.3521728515625,571.6954345703125,True,1046,377,1526,1140
1017,40.68,1,0.8891515731811523,27.85031497478485,1,0.0,STOPPED,True,,,,,27.154730072021486,1.3674958007812499,34.597189331054686,35.48768615722656,12.420690155029297,1.7332593017578124,884.2173461914062,884.4853515625,643.115478515625,643.0798950195312,False,1881,472,2226,1321
1017,40.68,2,0.8295744061470032,27.85031497478485,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,9.258377307128907,61.50234108117653,68.91107975585507,24.118877914549273,6.0822434326171875,857.0672607421875,791.9315185546875,620.3521728515625,561.873779296875,True,1009,377,1556,1111
1018,40.72,1,0.8720934391021729,27.990597067400813,1,0.0,STOPPED,True,,,,,27.187608032226564,1.3597135986328124,34.597189331054686,35.48768615722656,12.420690155029297,1.711043829345703,884.2173461914062,880.81689453125,643.115478515625,640.3043212890625,False,1883,470,2228,1320
1018,40.72,2,0.8418171405792236,27.990597067400813,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,9.258377307128907,61.50234108117653,68.91107975585507,24.118877914549273,6.0822434326171875,857.0672607421875,788.50146484375,620.3521728515625,560.9055786132812,True,974,385,1590,1109
1019,40.76,1,0.8597661852836609,28.25494483113289,1,0.0,STOPPED,True,,,,,27.473399505615234,1.3665908935546873,34.597189331054686,35.48768615722656,12.420690155029297,1.7773735290527344,884.2173461914062,881.2988891601562,643.115478515625,640.3495483398438,False,1881,469,2227,1328
1019,40.76,2,0.8586065769195557,28.25494483113289,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,9.258377307128907,61.50234108117653,68.91107975585507,24.118877914549273,6.0822434326171875,857.0672607421875,793.7463989257812,620.3521728515625,569.6658935546875,True,956,401,1602,1112
1020,40.8,2,0.8075433969497681,28.34575390443206,67,149.99999776482585,JUMPING,True,,,,,30.751170540588266,8.159910424804687,61.50234108117653,68.91107975585507,24.118877914549273,6.0822434326171875,857.0672607421875,810.261962890625,620.3521728515625,587.5884399414062,True,946,423,1613,1183
1021,40.84,1,0.8682768940925598,28.388072969391942,1,0.0,STOPPED,True,,,,,27.1781364440918,1.3351906127929687,34.597189331054686,35.48768615722656,12.420690155029297,1.9124309326171873,884.2173461914062,883.880126953125,643.115478515625,641.3924560546875,False,1883,472,2225,1321
1021,40.84,2,0.8005056977272034,28.388072969391942,68,153.06129831295206,JUMPING,True,0.4000000000000057,0.3982185157496577,68.01507568359375,58.7960205078125,30.751170540588266,7.312736279296875,60.555128880499126,68.68707873778973,26.885246154785158,8.961748718261719,856.5165405273438,848.0892333984375,619.7015991210938,614.7425537109375,False,965,445,1598,1310
1022,40.88,1,0.8966618180274963,28.222549939528108,1,0.0,STOPPED,True,,,,,27.22580062866211,1.2762811523437498,34.597189331054686,35.48768615722656,12.420690155029297,2.019436212158203,884.4329223632812,885.1792602539062,642.9629516601562,641.866455078125,False,1882,471,2225,1322
1022,40.88,2,0.8539534211158752,28.222549939528108,68,153.06129831295206,JUMPING,True,,,,,30.277564440249563,7.312736279296875,60.555128880499126,68.68707873778973,31.678223016357418,10.55940767211914,856.5165405273438,868.1272583007812,619.7015991210938,630.776123046875,False,997,449,1561,1310
1023,40.92,1,0.8871113061904907,28.288895031437278,1,0.0,STOPPED,True,,,,,27.22993148803711,1.2762811523437498,34.597189331054686,35.48768615722656,12.420690155029297,2.019436212158203,884.5733642578125,885.2122192382812,642.6627197265625,642.5145263671875,False,1883,471,2225,1322
1023,40.92,2,0.8274583220481873,28.288895031437278,68,153.06129831295206,JUMPING,True,,,,,35.945629760742186,11.981876586914062,60.555128880499126,68.68707873778973,24.040477558226407,6.907880786132812,859.2491455078125,868.6471557617188,621.7059936523438,628.136474609375,False,1037,432,1514,1303
1024,40.96,1,0.8533060550689697,28.124134987592697,1,0.0,STOPPED,True,,,,,27.179487762451174,1.2762811523437498,34.597189331054686,35.48768615722656,12.420690155029297,1.9955919067382812,884.7281494140625,885.260009765625,642.432861328125,642.3003540039062,False,1880,471,2225,1320
1024,40.96,2,0.8472319841384888,28.124134987592697,68,153.06129831295206,JUMPING,True,,,,,30.44777541503906,10.149258471679687,60.555128880499126,68.68707873778973,24.040477558226407,7.517788256835937,859.2491455078125,854.2869873046875,621.7059936523438,612.73486328125,False,1059,407,1487,1203
1025,41.0,1,0.8868080377578735,28.18487794138491,1,0.0,STOPPED,True,,,,,27.18787994384766,1.269403857421875,34.597189331054686,35.48768615722656,12.420690155029297,1.8662806640624998,884.7281494140625,883.970458984375,642.432861328125,641.433349609375,False,1883,472,2225,1322
1025,41.0,2,0.9253972768783569,28.18487794138491,68,153.06129831295206,JUMPING,True,,,,,30.44777541503906,10.149258471679687,60.555128880499126,68.68707873778973,24.040477558226407,7.517788256835937,859.2491455078125,829.7791137695312,621.7059936523438,589.48388671875,True,1063,381,1491,1113
1026,41.04,1,0.8899288773536682,27.7328051161021,1,0.0,STOPPED,True,,,,,27.14522689819336,1.3420679077148436,34.597189331054686,35.48768615722656,12.420690155029297,1.8775920043945311,884.7281494140625,880.9191284179688,642.432861328125,639.331787109375,False,1886,468,2228,1316
1026,41.04,2,0.8762246966362,27.7328051161021,68,153.06129831295206,JUMPING,True,,,,,30.44777541503906,10.149258471679687,60.555128880499126,68.68707873778973,24.040477558226407,7.517788256835937,859.2491455078125,804.9652709960938,621.7059936523438,569.7177734375,True,1044,377,1524,1111
1027,41.08,1,0.8283131122589111,31.432627933099866,1,0.0,STOPPED,True,,,,,27.268746185302735,1.3665908935546873,34.597189331054686,35.48768615722656,12.420690155029297,1.8916180664062499,884.7281494140625,882.768310546875,642.432861328125,639.555419921875,False,1882,470,2227,1322
1027,41.08,2,0.8642310500144958,31.432627933099866,68,153.06129831295206,JUMPING,True,,,,,30.44777541503906,10.149258471679687,60.555128880499126,68.68707873778973,24.040477558226407,7.517788256835937,859.2491455078125,790.177734375,621.7059936523438,558.5391235351562,True,1011,372,1555,1110
1028,41.12,1,0.8477222919464111,27.91692898608744,1,0.0,STOPPED,True,,,,,27.415103302001953,1.396814794921875,34.597189331054686,35.48768615722656,12.420690155029297,1.9029294067382811,884.7281494140625,878.8370361328125,642.432861328125,637.8017578125,False,1886,470,2229,1326
1028,41.12,2,0.8459213972091675,27.91692898608744,68,153.06129831295206,JUMPING,True,,,,,30.44777541503906,10.149258471679687,60.555128880499126,68.68707873778973,24.040477558226407,7.517788256835937,859.2491455078125,784.664794921875,621.7059936523438,555.3802490234375,True,972,378,1589,1105
1029,41.16,1,0.8713222146034241,27.973897056654096,1,0.0,STOPPED,True,,,,,27.35200469970703,1.4029681640625,34.597189331054686,35.48768615722656,12.420690155029297,1.96980205078125,884.7281494140625,880.13623046875,642.432861328125,638.8140869140625,False,1881,468,2227,1323
1029,41.16,2,0.853183925151825,27.973897056654096,68,153.06129831295206,JUMPING,True,,,,,30.44777541503906,10.149258471679687,60.555128880499126,68.68707873778973,24.040477558226407,7.517788256835937,859.2491455078125,791.188720703125,621.7059936523438,563.0116577148438,True,944,393,1603,1104
1030,41.2,1,0.8581386804580688,32.09091303870082,1,0.0,STOPPED,True,,,,,27.249305877685547,1.4871245361328125,34.597189331054686,35.48768615722656,12.420690155029297,2.1532267456054686,884.7281494140625,880.9361572265625,642.432861328125,639.8485107421875,False,1880,469,2227,1321
1030,41.2,2,0.8308393955230713,32.09091303870082,68,153.06129831295206,JUMPING,True,,,,,35.945629760742186,11.981876586914062,60.555128880499126,68.68707873778973,24.040477558226407,6.907880786132812,859.2491455078125,808.4306640625,621.7059936523438,580.2463989257812,True,939,416,1608,1123
1031,41.24,2,0.886997401714325,27.62575983069837,69,149.99999776482585,JUMPING,True,0.3999999999999986,0.39861044228473275,74.5843505859375,66.32574462890625,32.023399877929684,10.674466625976562,62.57484439244162,70.16139669982667,24.040477558226407,6.438414916992187,859.2491455078125,839.1904296875,621.7059936523438,604.2037963867188,False,953,437,1594,1165
1032,41.28,1,0.87931889295578,28.09036406688392,1,0.0,STOPPED,True,,,,,27.305723419189455,1.4929159423828124,34.597189331054686,35.48768615722656,12.420690155029297,2.2070687255859376,884.7281494140625,881.6170654296875,642.432861328125,640.416748046875,False,1882,471,2226,1324
1032,41.28,2,0.8287585973739624,28.09036406688392,69,149.99999776482585,JUMPING,True,,,,,32.79981027832031,10.933270092773437,62.57484439244162,70.16139669982667,24.55648884493933,6.2979733154296875,859.2491455078125,858.1423950195312,621.7278442382812,619.9954833984375,False,987,442,1566,1296
1033,41.32,1,0.8618035912513733,27.81805582344532,1,0.0,STOPPED,True,,,,,27.305053253173828,1.402606201171875,34.597189331054686,35.48768615722656,12.420690155029297,2.2070687255859376,884.7281494140625,883.4674682617188,642.3860473632812,641.4995727539062,False,1880,468,2227,1321
1033,41.32,2,0.813123345375061,27.81805582344532,69,149.99999776482585,JUMPING,True,,,,,31.28742219622081,10.149258471679687,62.57484439244162,70.16139669982667,24.55648884493933,5.832081829833984,860.140625,860.1153564453125,621.7278442382812,617.143310546875,False,1023,422,1523,1302
1034,41.36,1,0.5785039663314819,28.093314031139016,1,0.0,STOPPED,True,,,,,27.349159240722656,1.402606201171875,34.597189331054686,35.48768615722656,12.420690155029297,2.2070687255859376,884.7281494140625,883.5764770507812,642.3860473632812,641.3519287109375,False,1881,470,2225,1324
1034,41.36,2,0.8614658117294312,28.093314031139016,69,149.99999776482585,JUMPING,True,,,,,31.28742219622081,10.149258471679687,62.57484439244162,70.16139669982667,24.55648884493933,5.832081829833984,860.140625,841.364501953125,621.7278442382812,600.7135620117188,False,1048,397,1491,1107
1035,41.4,1,0.8530827760696411,31.936757965013385,1,0.0,STOPPED,True,,,,,27.39579345703125,1.404054052734375,34.597189331054686,35.48768615722656,12.420690155029297,2.369137609863281,884.7281494140625,884.3311767578125,642.3860473632812,642.1937255859375,False,1880,467,2227,1323
1035,41.4,2,0.850665807723999,31.936757965013385,69,149.99999776482585,JUMPING,True,,,,,31.28742219622081,10.149258471679687,62.57484439244162,70.16139669982667,24.55648884493933,5.832081829833984,860.140625,817.4417724609375,621.7278442382812,580.0567016601562,True,1055,383,1489,1110
1036,41.44,1,0.8334054350852966,28.06432987563312,1,0.0,STOPPED,True,,,,,27.14536834716797,1.4871245361328125,34.597189331054686,35.48768615722656,12.420690155029297,2.3424428466796874,884.7281494140625,884.4640502929688,642.5855102539062,642.6920166015625,False,1882,470,2226,1318
1036,41.44,2,0.8706581592559814,28.06432987563312,69,149.99999776482585,JUMPING,True,,,,,31.28742219622081,10.149258471679687,62.57484439244162,70.16139669982667,24.55648884493933,5.832081829833984,860.140625,799.6488647460938,621.7278442382812,562.8299560546875,True,1035,373,1517,1104
1037,41.48,1,0.8439063429832458,28.44084706157446,1,0.0,STOPPED,True,,,,,27.182867431640627,1.5303791015625,34.597189331054686,35.48768615722656,12.420690155029297,2.3171054443359376,884.7281494140625,883.7177734375,642.5855102539062,642.4991455078125,False,1882,469,2228,1318
1037,41.48,2,0.9073384404182434,28.44084706157446,69,149.99999776482585,JUMPING,True,,,,,31.28742219622081,10.149258471679687,62.57484439244162,70.16139669982667,24.55648884493933,5.832081829833984,860.140625,785.1044921875,621.7278442382812,555.0055541992188,True,1012,367,1541,1104
1038,41.52,1,0.8577014207839966,27.918922947719693,1,0.0,STOPPED,True,,,,,27.34348617553711,1.553182763671875,34.597189331054686,35.48768615722656,12.420690155029297,2.241726672363281,884.7281494140625,883.9306640625,642.5855102539062,641.726318359375,False,1881,467,2229,1322
1038,41.52,2,0.8853451609611511,27.918922947719693,69,149.99999776482585,JUMPING,True,,,,,31.28742219622081,10.149258471679687,62.57484439244162,70.16139669982667,24.55648884493933,5.832081829833984,860.140625,782.9334716796875,621.7278442382812,554.9141845703125,True,970,377,1569,1109
1039,41.56,1,0.8357475399971008,27.904761023819447,1,0.0,STOPPED,True,,,,,27.266649169921877,1.553182763671875,34.597189331054686,35.48768615722656,12.420690155029297,2.136757434082031,884.7281494140625,884.0947875976562,642.5855102539062,641.5731811523438,False,1882,472,2227,1324
1039,41.56,2,0.8742840886116028,27.904761023819447,69,149.99999776482585,JUMPING,True,,,,,31.28742219622081,10.074332153320311,62.57484439244162,70.16139669982667,24.55648884493933,5.832081829833984,860.140625,788.0658569335938,621.7278442382812,564.4027099609375,True,945,391,1592,1108
1040,41.6,1,0.8786075115203857,31.668249983340502,1,0.0,STOPPED,True,,,,,27.42955307006836,1.553182763671875,34.597189331054686,35.48768615722656,12.420690155029297,1.8354233276367187,884.7281494140625,884.6586303710938,642.5855102539062,641.56591796875,False,1883,470,2227,1327
1040,41.6,2,0.7618600726127625,31.668249983340502,69,149.99999776482585,JUMPING,True,,,,,31.28742219622081,10.179753845214844,62.57484439244162,70.16139669982667,24.55648884493933,4.09524814453125,860.140625,807.9361572265625,621.7278442382812,582.912841796875,True,938,420,1607,1174
1041,41.64,1,0.8093898296356201,27.834685053676367,1,0.0,STOPPED,True,,,,,27.19914779663086,1.5462149780273438,34.597189331054686,35.48768615722656,12.420690155029297,1.673806896972656,884.9290771484375,885.6839599609375,642.5855102539062,642.2103881835938,False,1884,475,2227,1325
1041,41.64,2,0.8266168832778931,27.834685053676367,70,149.99999776482585,JUMPING,True,0.3999999999999986,0.39891614498209127,77.2071533203125,66.81365966796875,31.28742219622081,9.520528930664062,64.05842973887611,71.92283585494812,24.55648884493933,6.368194116210937,860.140625,841.8829956054688,621.7278442382812,609.9423828125,False,947,441,1587,1270
